,id,cluster,x,y,z
7343,world/blog/2008/dec/29/israel-gaza-attacks-motives,4,0.184192515021734,0.3100668028518763,0.021018601064386768
7344,world/2008/dec/28/gaza-israel-palestinians,4,0.2396507678877694,0.32514782688325755,0.01688718829936554
7345,world/2008/dec/27/gaza-attacks-analysis-ian-black,4,0.20864652414938684,0.35033588731950244,0.0061976412710179635
7346,world/2009/mar/08/cuba-obama-administration,1,0.16983674999943527,-0.010604593723566614,-0.05994294337305628
7347,uk/2008/oct/25/jean-charles-de-menezes-trial,1,0.21554597788469657,-0.05809055287638967,-0.0048018087335598755
7348,uk/2008/apr/23/uksecurity.terrorism,1,0.12432851684961181,-0.030851510785461757,0.005511063621656728
7349,commentisfree/2008/dec/28/israel-palestine-middle-east-gaza,4,0.1618731161685696,0.3253802098956867,0.034320568734185805
7350,uk/2008/feb/15/uksecurity.algeria,1,0.16920102314723603,-0.05093798162353275,0.009299801218942229
7351,world/2008/sep/22/spain.terrorism,1,0.13462220651817922,-0.019936544451955474,0.05844088364426528
7352,world/us-embassy-cables-documents/154502,2,0.25061572779397334,-0.010749465164069251,-0.023361133157135044
7353,world/2008/sep/22/terrorism.thailand,1,0.11872386983618569,-0.025621871771148205,-0.00944003296589624
7354,world/2008/may/16/osamabinladen.alqaida,4,0.1158773470984646,0.1405261376335687,0.025183264537529563
7355,world/2008/may/15/somalia.terrorism,1,0.0777099554858841,0.004121239830553946,0.009416950272201276
7356,uk/2008/feb/16/ukcrime.uksecurity,1,0.1008030562165357,-0.02964419443704242,0.015789447000160446
7357,world/2008/jan/14/usa.elanaschor,1,0.16637093442217793,0.01951860033283139,-0.02479374939261874
7358,politics/2008/dec/23/david-cameron-damian-green-police1,1,0.16705225415257682,-0.04111165313652923,-0.0009816319237519531
7359,uk/2009/mar/02/privacy-surveillance-state-letters,1,0.17301895754334465,-0.04506974099904087,-0.007676710181772079
7360,world/us-embassy-cables-documents/235430,1,0.13203572746013711,-0.022346456964096505,0.011695459354546838
7361,world/2008/sep/18/yemen.usa,1,0.15597950233976526,-0.019096462593838424,0.039783614938631126
7362,world/2008/dec/20/us-afghanistan-troops-surge,7,0.20117143711545038,-0.02963111629159081,-0.02715744206811764
7363,uk/2008/dec/20/uk-news-in-brief,1,0.12752986622604034,-0.03285116726987985,0.006757159643477098
7364,world/2008/mar/07/armstrade.russia,1,0.09141606121954389,-0.017354327154121274,0.011374486336316905
7365,world/2008/sep/15/pakistan.usforeignpolicy,0,0.14401938220125482,-0.018455059194315414,0.00013259130839796387
7366,world/2008/dec/18/israelandthepalestinians-pressandpublishing,4,0.13750682070180165,0.1566364644105668,-0.01598428048243937
7367,uk/2008/jan/08/terrorism.world,1,0.0875258019722802,-0.035221494935093134,0.0497973904505127
7368,world/2008/sep/14/india.terrorism,0,0.14374183972703355,-0.03410181193545162,0.06328047564117315
7369,world/2008/sep/14/terrorism.india,1,0.18989840658845503,-0.036724634068951725,-0.026330667257043014
7370,uk/2008/dec/17/glasgow-terrorism,1,0.14410846305577796,-0.04180854915898612,0.048030642173745475
7371,world/2009/jan/10/pakistan-taliban-intelligence-report,0,0.28550158731971265,-0.06502665194445721,0.004332256301682111
7372,world/2008/jun/17/china.olympicgames2008,1,0.15694356362296574,-0.025424234756185875,0.016897283812862953
7373,world/2008/dec/16/george-bush-journalist-shoes,8,0.15995927242277075,-0.016636879245557876,-0.025298760161010327
7374,uk/2008/dec/16/glasgowairporttrial-uksecurity,1,0.12835931559293423,-0.029534931790382597,0.05495496193129264
7375,uk/2008/dec/15/letters-menezes-police-law,1,0.13326288372010986,-0.03819240690351056,0.03281793817023357
7376,world/2008/sep/11/iran.afghanistan,1,0.1247201118616825,-0.020040820705184814,0.0015458657950028353
7377,uk/2008/sep/11/4,1,0.09351629170460438,-0.041438891799886725,0.06334940341593182
7378,uk/2008/feb/14/uksecurity.ukcrime,1,0.13339143699197376,-0.04207441778131243,0.027665694931104177
7379,uk/2008/jun/15/terrorism.uksecurity,1,0.16548470850209715,-0.03361845120492051,-0.003290932065004535
7380,uk/2008/jul/11/uksecurity,1,0.11731269227690863,-0.030609491841710787,0.003279497039812624
7381,uk/2008/feb/13/uksecurity,1,0.13757370832807433,-0.04348410441714557,0.029486040717538155
7382,world/2008/apr/09/3,1,0.15322582296308465,-0.019309382311295177,0.008659298793590868
7383,world/2008/dec/13/japan-fusako-shigenobu-red-army,1,0.11613030476146291,0.0015529560968774306,0.03275641484097301
7384,uk/2008/sep/09/1,1,0.07411143241652134,-0.025426982331561765,0.02965228520913679
7385,world/2008/dec/12/congo-european-union-foreign-policy,1,0.12382387597489992,-0.002136501226007605,0.05051638369265683
7386,world/2008/jun/12/ethiopia.humanbehaviour,1,0.1383004961127607,-0.006872884596953272,0.027428887280709968
7387,world/2008/apr/08/alqaida.terrorism,1,0.13071622306961866,-0.037528839561436475,0.02850942390067918
7388,world/2008/feb/27/turkey.gates,8,0.13871443846727682,-0.005490399369124085,0.062299196563837124
7389,world/2007/oct/23/turkey.usa,8,0.15380326101099964,0.010033806168090137,0.09595066386522566
7390,uk/2008/jul/07/transport.railtravel,1,0.11881575116769814,-0.03441592102953858,0.013187123366430364
7391,world/2008/jul/07/nato.military,1,0.0991994150153254,-0.004139718338256541,0.026148051770456877
7392,world/2009/feb/17/assad-interview-syria-obama,5,0.2232672727483985,0.08188134688641024,0.0252591451827615
7393,world/2008/sep/05/uselections2008.sarahpalin,2,0.18539550477197916,-0.02788629335026368,-0.10375541793428948
7394,politics/2008/sep/04/police.london2,1,0.10143852455336637,-0.05257335237636949,0.05184511175338736
7395,world/2008/dec/08/mumbai-terror-attacks-india,0,0.14598310851821059,-0.03076131407235281,0.02939034575174258
7396,uk/2008/apr/29/uksecurity.ukcrime,1,0.06785599248225334,-0.03122030569098579,0.06451712839012806
7397,uk/2008/dec/05/menezes-london,1,0.09666440536094793,-0.032280279804729375,0.030191823196590837
7398,world/2008/apr/24/pakistan.foreignpolicy,1,0.06432853190097648,-0.015213491916490057,0.0007654869457646209
7399,world/2008/aug/31/afghanistan.defence,2,0.19344413425650323,-0.020165665001860403,-0.05582229708446151
7400,uk/2007/jul/26/theairlineindustry.terrorism,1,0.11043209186000609,-0.02623381611366826,0.01662035400371952
7401,uk/2008/jun/04/ukcrime.uksecurity,1,0.11674515137778944,-0.03805826483855009,0.06966189501972166
7402,uk/2008/feb/17/uksecurity.law,2,0.3199342262813517,-0.07249279391448726,-0.18872078601151968
7403,world/2008/dec/03/mumbai-attacks-us-intelligence-warning,0,0.194408661301169,-0.0387126611064433,0.031855603203425675
7404,uk/2008/feb/19/uksecurity.ukcrime1,1,0.11315278657076637,-0.02714866337185365,-0.017284294696213186
7405,world/2008/dec/02/mumbai-terror-attacks-india1,0,0.1460113544713866,-0.0262560357763302,0.037651776857439326
7406,world/2009/feb/08/gaza-israel-elections-far-right,4,0.1615577061783171,0.16172244643595737,-0.028472100923321714
7407,uk/2008/aug/27/uksecurity.ukcrime,1,0.15085240406839215,-0.054954255150699155,0.049939540391370794
7408,world/2008/aug/27/sudan,1,0.15403383828361206,-0.01678175946799178,0.024408407370495495
7409,world/2009/feb/09/iceland-economy-credit-crisis,1,0.14284330589531957,-0.011900534123554634,-0.03126529646658447
7410,world/2008/nov/29/mumbai-terror-attacks-terrorism,0,0.18089257105997875,-0.031267866253954064,0.025751201003937893
7411,world/2008/apr/21/somalia.unitednations,1,0.10774506367991947,-0.008220560931865937,-0.006581838216812428
7412,world/2008/apr/20/israelandthepalestinians,4,0.37666604854803465,0.2860509448712341,-0.16934187271683074
7413,world/2008/nov/28/israel-palestine-arab-peace-initiative,4,0.17514039765175937,0.26995353995146587,-0.0018131622838365642
7414,world/2008/nov/28/mumbai-terror-attacks-india-taj-mahal,1,0.11638968126312779,-0.02542842692056225,0.005010408305950946
7415,world/2008/nov/28/mumbai-terror-attacks-police-response,1,0.1292108574367566,-0.016220476127121405,0.05112750686317955
7416,world/2008/aug/26/pakistan,0,0.19057928921513517,-0.01820186870174344,-0.07559625994304167
7417,world/2008/nov/27/mumbai-terror-attacks,1,0.13842296056458875,-0.0198810580694686,0.06323480317678344
7418,commentisfree/cifamerica/2009/feb/02/israel-gaza-us-military-aid,4,0.1759935287402012,0.22467044445709913,0.0178923331848619
7419,world/2008/nov/29/mumbai-terror-attacks-india2,1,0.1431603653441521,-0.02398246133410588,-0.004888946074804515
7420,world/2008/nov/28/mumbai-terror-attacks-india2,0,0.17043508912061317,-0.025041669420426915,0.04678220301656934
7421,world/2008/nov/26/thailand1,1,0.13747227734573284,-0.013225599138980124,0.012869256401021354
7422,world/2008/nov/28/mumbai-wealth-rich-poor-india,0,0.2139221861538315,-0.03321331750509068,-0.07683112709735657
7423,uk/2008/jun/25/uksecurity.thefarright,1,0.08169804230048605,-0.02871564061888726,0.0403371215741738
7424,world/2008/nov/27/mumbai-terror-attacks-india9,0,0.17224045351567677,-0.02603943714903754,0.027728247493514678
7425,world/2008/nov/27/india-terrorism,0,0.16855088649993033,-0.02983790766992721,0.05023799353660946
7426,world/2008/nov/27/mumbai-terror-attacks-india1,0,0.14955385485655626,-0.019113755897007603,0.09533631661511334
7427,world/2007/dec/10/terrorism.leadersandreply,1,0.05674566041108237,-0.01129056203973729,0.022246765268303267
7428,world/2008/may/14/usa1,1,0.11417814018086131,-0.011893543833789448,0.014719937788274596
7429,uk/2008/aug/23/ukcrime.race,1,0.12868264703133636,-0.04019034781055984,-0.008492561288846321
7430,uk/2009/jan/30/giraffe-attempted-bombing-jail-sentence,1,0.11225422132831239,-0.03046130321964482,0.03379842478738859
7431,world/2008/jun/18/france,1,0.13680131548257052,-0.017676517433213957,-0.008877655319393017
7432,world/2007/jul/12/terrorism.spain,1,0.11004198480791852,-0.02648258874802861,0.06981712429598363
7433,world/2008/apr/09/alqaida.pakistan,1,0.1145054066845721,-0.018039468351670578,0.017435998779600156
7434,uk/2008/feb/04/terrorism.ukcrime,1,0.07328027219276727,-0.023414125117152462,0.04406430342815105
7435,uk/2008/jun/16/antiwar.georgebush,1,0.09822592792211593,-0.016836510582947127,-0.0002704508699718665
7436,world/2008/jun/16/spain.russia,1,0.0803981041166892,-0.021900066881629997,0.03699921989986202
7437,uk/2006/nov/20/terrorism.politics,1,0.11158247708376966,-0.034724526874015976,0.03487399156749362
7438,world/2008/mar/13/iraq.usa,8,0.17944572385911192,-0.007803644617889612,-0.022007864906281097
7439,world/2010/jun/06/marc-bennetts-anatoly-kashpirovsky-russia-rasputin,2,0.1907661398500561,-0.023857595142704375,-0.08403390131244197
7440,world/2008/aug/12/alqaida.pakistan,0,0.17727617909043653,-0.03491611844828137,-0.021057913256232456
7441,world/2008/may/02/turkey.kurds,8,0.15110251737999833,-0.009214522958595373,0.03808301243294571
7442,uk/2008/mar/11/northernireland.northernireland,1,0.11116542420841213,-0.00912336367381012,-0.039457226154099176
7443,world/2008/jun/11/israelandthepalestinians,4,0.15092978600016504,0.2545375791324551,0.005456925934674738
7444,uk/2008/jan/30/terrorism.world1,1,0.1149219417699089,-0.03825607114770767,0.025631985567369796
7445,world/2008/mar/08/spain,1,0.13782882112210984,-0.0054114499524717695,0.01592794221853185
7446,uk/2007/dec/16/world.terrorism,2,0.18707824630358366,-0.05371377564721139,-0.05343694561698373
7447,world/2008/nov/11/cia-rendition-raids-al-qaida,7,0.17439449512091745,-0.027001037183117624,0.05498800368159967
7448,world/2008/aug/06/osamabinladen.guantanamo,1,0.11852389448158977,-0.02943386569530249,-0.016836903401200212
7449,theguardian/2007/nov/06/features11.g2,1,0.1309161955508441,-0.019099490611706252,-0.04826564517706492
7450,world/2008/feb/22/iraq.turkey,8,0.1709218534008813,-0.006725476324298515,0.07735550476013514
7451,uk/2007/dec/01/terrorism.politics,1,0.1313839125710842,-0.014721256634661804,-0.011775494093939427
7452,uk/2007/nov/08/prisonsandprobation.terrorism,1,0.10624683730209447,-0.02619896713604504,0.03308249893292376
7453,world/2007/nov/17/terrorism.law,1,0.09338996299304886,-0.018576216270288406,-0.0008983429882034593
7454,world/2007/dec/04/usa1,1,0.15576495873825433,-0.03152175467316144,0.005287669502806212
7455,uk/2008/jun/05/uksecurity,1,0.11579555130399793,-0.024358685055241976,0.012030516779581196
7456,uk/2008/nov/06/jean-charles-de-menezes-inquest-steve-swain,1,0.16479954482027726,-0.03991822258848208,0.03997172629153446
7457,world/2007/dec/14/helenpidd.international,1,0.08491873228046061,-0.011117709771116658,0.01003476509223388
7458,world/2008/aug/04/italy,1,0.12753297182283008,-0.009995481996261657,0.016685398860169134
7459,uk/2008/nov/08/uk-news,1,0.1576675980164618,-0.035366728884402655,-0.028710765256891327
7460,world/2008/apr/25/srilanka.terrorism,1,0.12044745959462051,0.0017368529183632174,0.03701529941513974
7461,uk/2008/nov/05/de-menezes-pathologist-inquest,1,0.1459730646715889,-0.04861783851669726,0.059921401884148524
7462,uk/2008/feb/19/northernireland,3,0.13833800526002615,-0.02516374068916629,-0.02146881610778513
7463,politics/2008/apr/24/immigrationpolicy.immigration,1,0.12881018305383987,-0.03402474095560395,-0.0062040047006914146
7464,politics/2008/aug/20/tarique.ghaffur.profile,1,0.15526930141286496,-0.05414740298190243,0.010719253181025247
7465,uk/2008/aug/01/july7.uksecurity1,1,0.11880000246091546,-0.02874043894016581,0.012573711343322322
7466,uk/2008/aug/01/july7.uksecurity,1,0.11958618299364267,-0.040474233818343676,0.05893603464933665
7467,world/2008/jun/02/turkey,1,0.11080193401382622,-0.009236412927453804,0.03960727126724396
7468,uk/2008/feb/17/northernireland.uksecurity,3,0.17210035179368982,-0.0423548717286202,-0.08907624949992556
7469,world/2008/mar/01/turkey.iraq,8,0.14584594851486185,-0.008877230329156485,0.04352141445525065
7470,world/2008/jul/31/srilanka.terrorism,1,0.1358321589759083,-0.0007115474773189919,0.02405652007132558
7471,world/2008/feb/05/israelandthepalestinians.international,4,0.199682523965548,0.16328858341388244,0.0581055456572097
7472,uk/2008/jul/31/1,1,0.10152389709267029,-0.023799405599207187,0.00633087509808371
7473,uk/2008/feb/27/uksecurity.law,1,0.10110078891746112,-0.0425403790055751,0.04019440638329327
7474,world/2008/may/31/alqaida.usforeignpolicy,7,0.14356565836635407,-0.03893956977966006,-0.0036295737942523176
7475,world/2008/feb/28/nato.usa,1,0.09598905410003981,-0.004472175978846719,0.030913000759969528
7476,uk/2007/oct/11/terrorism.world,1,0.1364512015057497,-0.04050934325310087,0.04958291087358112
7477,uk/2007/dec/04/menezes.uksecurity,1,0.15274735205978301,-0.053033751268219485,0.033071578624522514
7478,world/2009/jan/10/gaza-zeitoun-attack-deaths,4,0.20345737222477178,0.1723766587332879,0.055068006029322
7479,uk/2008/feb/26/uksecurity2,1,0.15701041554024125,-0.03547323477255183,-0.0519073822884458
7480,uk/2007/nov/06/alqaida.politics,1,0.17827348857384168,-0.042155740371961486,0.04620849605306872
7481,uk/2007/oct/27/terrorism.ukcrime,1,0.10022466806756583,-0.03600450833891024,0.03877305613902401
7482,uk/2009/apr/09/4,2,0.18165425530810764,-0.04901258444393007,-0.03371094565431432
7483,uk/2010/jan/29/blair-defence-september-11-iraq,8,0.2738822683155931,-0.039097193262780244,-0.051501820660351486
7484,world/2006/jul/12/india.jonathansteele1,0,0.14090518334017643,-0.025280822564044785,0.033037861464940185
7485,world/2009/jan/03/middleeast-israelandthepalestinians,4,0.18818896104382862,0.3640328914235988,0.07225842207660618
7486,world/2008/oct/27/syria-usa,5,0.19184909601737263,0.016795048739678374,0.13726865378818556
7487,world/2007/dec/21/guantanamo.australia,1,0.11635792263577346,-0.04069954184940803,0.03649581482764495
7488,world/2009/jan/03/gaza-attacks-diary-israel-attacks,1,0.17614670141773703,0.07105956881227019,0.004047676604871305
7489,uk/2007/may/09/july7.uksecurity1,1,0.11945444387316517,-0.0376570662237048,0.027194981032232054
7490,world/2009/jan/04/france-government-left-wing-extremism,1,0.15101759500397952,-0.036062907047240314,0.07546719060866273
7491,uk/2008/feb/06/humanrights.politics,1,0.1311828878507499,-0.04752081537614245,0.05403979570517821
7492,uk/2008/apr/26/uksecurity,1,0.12794870758562626,-0.02355375012046515,0.0043873096631485906
7493,world/2009/aug/07/mohammed-hanif-pakistan-homecoming,2,0.2278162074762731,-0.0441349540559174,-0.07745526593063672
7494,commentisfree/cifamerica/2008/dec/31/us-obama-gaza-ceasefire,4,0.21465908896003533,0.3004565806432051,-0.002781082148822771
7495,world/2008/may/21/eta,1,0.11949914228379463,-0.02035843148009371,0.054501232088611615
7496,world/2008/apr/10/bae.armstrade1,1,0.12522397288771348,-0.031022605060381552,-0.02102081280676309
7497,uk/2006/jul/10/terrorism.religion,1,0.1244087062217468,-0.009401813441111823,-0.040534274594266624
7498,uk/2008/jan/09/spain.guantanamo,1,0.1151309423541474,-0.03968382809698045,0.007455076977267845
7499,world/2009/aug/02/china-russia-relationship,2,0.25221763739071107,-0.026602933886780377,-0.08988043248295291
7500,world/2008/dec/30/israelandthepalestinians-middleeast,4,0.19487678836526223,0.5066497091475084,0.08256200701438178
7501,world/2009/aug/03/avigdor-lieberman-israel-corruption-charges,4,0.23617279395657872,0.15268576314254242,-0.055098414171196486
7502,news/2007/jan/21/letters.iraq,2,0.2131870559227594,-0.028489803853760997,-0.10879443738296384
7503,uk/2008/may/07/ukguns.london,1,0.14836925574039295,-0.03764290646308754,0.02523987316522102
7504,commentisfree/2008/jul/17/israelandthepalestinians.lebanon,4,0.14202348062843845,0.19924827655054678,-0.018809168939604336
7505,world/2007/dec/20/politics.terrorism,1,0.12592113981771547,-0.04230640865408542,0.04923869828491657
7506,world/2008/dec/28/pakistan-india-bhutto,0,0.21717758388921246,-0.026910555365874035,0.0025970853779873166
7507,uk/2008/jul/15/tonyblair.israelandthepalestinians,4,0.16765298439697748,0.19091319458539127,0.006890055048954744
7508,world/2008/may/14/india,0,0.14778784703524053,-0.026963995807809477,0.004671515593239838
7509,world/2006/jul/02/congo.rorycarroll,2,0.21886944745819187,-0.018822252458138455,-0.12084665825326975
7510,world/2008/oct/17/pakistan-nato,0,0.2004857243188154,-0.021543364855262263,-0.0030129890731600663
7511,uk/2008/jul/13/northernireland.northernireland3,3,0.152749678419747,-0.05665780537625583,-0.025851892896787323
7512,world/2008/jul/13/heretic.alqaida.jihad,7,0.1363494073715514,0.02641605338472681,-0.015076733002049291
7513,politics/2008/feb/11/police.ukcrime,1,0.1357945581843331,-0.04664406565077775,-0.010957384017062036
7514,uk/2006/aug/14/terrorism.immigrationpolicy,1,0.17698979153484223,-0.05541610905747732,0.07068967066586412
7515,uk/2008/may/12/2,1,0.10374033458188613,-0.031099710589016217,0.0007031336065480419
7516,world/2007/jul/08/iraq.peterbeaumont,2,0.18965583362330413,-0.014736238116394119,-0.07758015664440812
7517,world/2008/jul/10/turkey.usa,1,0.12952453920016327,-0.02013715097951469,0.08716243887471767
7518,world/2008/aug/23/nuclear.terrorism.united.nations,1,0.22050104846918914,-0.040749971495757695,-0.017637132173882002
7519,world/2008/jul/09/turkey.usa1,1,0.11054366894731014,-0.01320650804596666,0.05822619369051278
7520,world/2008/jul/08/afghanistan.pakistan,0,0.19633426368133824,-0.04198808104754248,0.010472208499957543
7521,world/2008/oct/13/secondworldwar-judaism,1,0.10084024112623396,0.005184886959190714,-0.0206250691641728
7522,politics/2008/may/07/police1,1,0.11404780198200806,-0.039851596429610135,0.013002680157861263
7523,uk/2008/feb/04/politics.terrorism,1,0.1378104795435125,-0.041215056857875056,0.031120492239264306
7524,uk/2008/oct/09/glasgowairporttrial,1,0.1357082554287763,-0.029092079350954377,0.061844775900692164
7525,world/2008/jul/04/israelandthepalestinians,4,0.18456046642204077,0.1382371226114136,-0.03299224451051868
7526,uk/2007/dec/01/terrorism.september11,1,0.09932172157020541,-0.03774336680198294,0.02879990339874222
7527,politics/2008/oct/07/police.uksecurity,1,0.15888813219895823,-0.05442978759652781,0.016872209762692287
7528,uk/2007/jul/05/terrorism.world1,1,0.1042923812039491,-0.019634672480554612,0.022169578982710353
7529,world/2008/apr/07/ireland,3,0.13261351784009173,-0.053536379478216906,0.018431103900178537
7530,uk/2008/feb/26/uksecurity3,1,0.11064789669263884,-0.03121359693684575,-0.052164188917470586
7531,world/2008/jul/02/israelandthepalestinians1,4,0.16096678346637583,0.24466235352058177,0.030901384338596453
7532,uk/2009/mar/16/1,2,0.22283059379151157,-0.044676074332470624,-0.10303292820596063
7533,world/2008/may/01/somalia,1,0.12845722261834605,-0.009466381906634638,0.056884465935686156
7534,uk/2008/dec/12/menezes-police,1,0.16896306085925958,-0.04401162772009725,0.02490946311616765
7535,uk/2007/dec/05/menezes.terrorism,1,0.13789138332352827,-0.05525067641021578,0.04315045968795408
7536,uk/2008/dec/13/jean-charles-de-menezes-police-verdict,1,0.17056754099048316,-0.05807703651218121,0.0306591915095636
7537,uk/2008/may/01/3,1,0.08987532972055716,-0.033892771832315434,0.04425384436922079
7538,politics/2008/oct/02/police.menezes2,3,0.11805990549315129,-0.054912514467423054,0.011029144943790243
7539,world/2008/mar/22/colombia.humanrights,1,0.057435711205438784,-0.010335460165121633,0.0016755566454297144
7540,uk/2007/oct/23/ukcrime.terrorism,1,0.11212835194322084,-0.025374099161157,0.01584767113958245
7541,world/2008/apr/02/china,1,0.1792225086341603,-0.028653132801872826,-0.0365617266370491
7542,uk/2007/nov/08/menezes.uksecurity,1,0.1786724552484984,-0.06353512610546237,0.061654366676907414
7543,politics/2008/oct/02/police.menezes1,1,0.1292954116289427,-0.05065121848502687,0.010146821797695995
7544,uk/gallery/2008/oct/21/glasgowairporttrial,1,0.04150073934673532,-0.02104176487228675,0.038939219015402864
7545,uk/2008/oct/01/1,1,0.15045823914407985,-0.039095413608481185,-0.01140596502445181
7546,world/2008/dec/09/japan-whale-hunting,1,0.16117392856932772,-0.030693568228990557,-0.026574310087553673
7547,uk/2009/mar/08/antrim-shootings-political-reaction,3,0.19355406976615178,-0.029486020884032193,-0.01816593137033627
7548,uk/2008/sep/30/9,1,0.15676834128068662,-0.043848206734898705,0.012870367457469617
7549,world/2008/jun/26/terrorism.saudiarabia,7,0.1829005021098069,-0.03635474400203641,0.04271326650409601
7550,world/2008/jun/24/israelandthepalestinians.middleeast1,4,0.15937466101975623,0.3205210400534575,0.10140729457843846
7551,world/2008/jun/25/saudiarabia.alqaida,7,0.18659644791803562,-0.03775068085679214,0.030098836293165537
7552,uk/2007/oct/11/terrorism.ukcrime,1,0.14500474168924454,-0.04071324731838606,0.029039529324943365
7553,uk/2007/nov/23/uknews4.mainsection,1,0.13345778610981124,-0.03119857531578717,0.001739568755704311
7554,uk/2008/feb/19/uksecurity.ukcrime,1,0.1829152512163084,-0.05207560227965814,0.02934256255023064
7555,world/2008/apr/25/israelandthepalestinians,4,0.16763012483248346,0.415823132295873,0.05945948403383696
7556,uk/2007/nov/05/terrorism.world,1,0.2773827154589955,-0.07469754639984597,0.06632181115047915
7557,world/2008/jan/24/spain.international,1,0.17317740502584542,-0.04222296086569984,0.06871149585720503
7558,world/2008/jan/22/usa.alqaida,1,0.10981035026511493,-0.019644289598533777,0.013856440990401286
7559,world/2008/sep/26/middleeast,1,0.16340666001237086,0.031192895470881356,-0.02564459063094791
7560,uk/2008/apr/24/uksecurity.terrorism,1,0.10161576153495497,-0.015438305813584656,0.030779041534635232
7561,world/2008/apr/21/israelandthepalestinians.usa,4,0.1529568163627528,0.26222633675860235,0.013033733993646305
7562,uk/2008/sep/25/london,1,0.11665029786981855,-0.041333379859393095,0.03942546226952249
7563,world/2008/jun/21/equatorialguinea.zimbabwe,1,0.1110711968951076,-0.019613837777274438,-0.0046129971802145705
7564,world/2007/oct/31/spain.marktran,1,0.19436269754411298,-0.0454998176985285,0.03935334490014934
7565,world/gallery/2008/dec/02/1,1,0.0648467221233963,0.0017150879394964842,0.042002112117066136
7566,uk/2008/apr/20/northernireland.ukcrime,1,0.15979676106851956,-0.03987332543414725,-0.07085990179426367
7567,world/2008/mar/11/colombia.venezuela,1,0.08937010036679169,-0.0067416747917206895,-0.020585461608835776
7568,world/2007/oct/26/usa.iran1,8,0.17566434756478613,0.01790133032521767,-0.02419907219237072
7569,world/2008/jan/18/kenya.xanrice,1,0.14263239777469602,-0.02278900722818925,0.03189498085658705
7570,world/2008/sep/22/pakistan.terrorism1,0,0.19847106629745986,-0.028193712797520292,0.04645927178737762
7571,uk/2008/apr/18/uksecurity1,1,0.0841265393495501,-0.026530007522648245,0.02352669554819451
7572,world/2007/oct/25/iran.usa1,8,0.17186832624546758,0.01956176156562637,-0.008639070349080888
7573,uk/2008/apr/19/ukcrime.uksecurity,1,0.12206155344471532,-0.04355483500112008,0.06721956437450606
7574,world/2008/feb/11/islam,1,0.08904662518855476,-0.0131447099489396,0.005777555352821756
7575,world/2008/sep/20/meredithkercher.italy,1,0.12427531222767067,-0.02754447529104748,-0.04621999154004676
7576,world/2008/jun/17/france.military,1,0.18666432731948995,-0.021945510313148623,-0.029160752315484904
7577,world/2008/nov/27/mumbai-terror-attacks-india8,0,0.15804071640452289,-0.03989870748067482,0.06235372196377846
7578,world/2008/jun/17/terrorism,1,0.13655346209363797,-0.027436605568093943,0.05536231789767129
7579,world/2008/mar/22/internationalcrime,1,0.12111207577475197,-0.023808161515010043,0.01941037706224906
7580,world/gallery/2008/nov/28/mumbai-terror-attacks,1,0.052884414217516496,-0.013876554538637825,0.047962608488154666
7581,world/2008/apr/17/iraq.usa,1,0.10419341174020152,-0.024227757223929332,0.03085886343752314
7582,world/2005/dec/16/iraq,8,0.11665455163001023,-0.021542690035573693,0.04896221906975617
7583,uk/2007/may/16/terrorism.politics,1,0.13257728953648762,-0.03483149828217948,0.04373044525732708
7584,uk/2008/apr/05/uksecurity.terrorismandtravel,1,0.18365476291493435,-0.04893834081990148,0.029671094186053102
7585,world/2008/nov/26/thai-leader-rejects-protests,1,0.15627513736257367,-0.010889221199062767,-0.003472527337117361
7586,world/2008/sep/16/meredithkercher.italy,1,0.12118213797078949,-0.023569303812630848,-0.04241903695722029
7587,uk/2008/sep/16/2,1,0.13484663490679616,-0.03523140469482914,0.022933321743077526
7588,world/2008/nov/24/iraq-baghdad-law-order-justice,8,0.2005232473008062,-0.03739269561102609,-0.009153177154870804
7589,world/2007/oct/15/india.randeepramesh,0,0.13033526904188794,-0.027312684664723454,0.05479800630277259
7590,uk/2007/nov/08/uknews4.mainsection2,1,0.12238020985037967,-0.033364463007294044,-0.004433106021488739
7591,uk/2008/mar/15/uksecurity.alqaida,2,0.24882309062553862,0.009823797879305316,-0.09346239294569461
7592,uk/2008/jan/08/politics.ukcrime,1,0.08661492282449908,-0.025194644918768026,0.01520997463510033
7593,world/2008/jun/09/colombia.venezuela,1,0.11756415909603371,-0.0019797622376501725,-0.01535944215118217
7594,world/2008/feb/28/venezuela.colombia,1,0.09033610650112528,-0.0038405319429669934,-0.004331125143619226
7595,world/2008/jun/05/alqaida.guantanamo,1,0.12411159863070176,-0.03135504850462834,0.025414582919733
7596,uk/2008/sep/09/3,1,0.14260366859407128,-0.04992915033236046,0.06307291210470485
7597,world/2008/jun/03/israelandthepalestinians.russia,1,0.15620724984927117,0.04509830855258442,-0.02922153290795197
7598,world/2008/mar/09/israelandthepalestinians1,4,0.25167708650319,0.33242658224737565,-0.0845839819286905
7599,world/2008/jun/03/syria.israelandthepalestinians,1,0.11791619603441111,0.05452803560010229,0.04472273094184436
7600,world/2008/jun/02/syria.nuclear,1,0.11785514107945247,0.05479885177212324,0.04502765857316771
7601,world/2007/dec/31/pakistan.topstories31,1,0.18209429171376795,-0.032653340554319885,-0.025853452727247234
7602,world/2008/mar/06/spain.uksecurity,1,0.1322940034582205,-0.03325610424005394,0.004624882002985782
